"ID_ZIVALI","ZIV_ID_SEQ","DAT_ROJSTVO","SIF_SPOL"
"SI55063193",5006720,"01.04.18","2"
"SI45058365",5006752,"06.04.18","2"
"SI55010030",5006872,"05.04.18","1"
"SI65079599",5007553,"21.03.18","2"
"SI45042975",5007762,"09.04.18","1"
"SI35057956",5007774,"28.03.18","1"
"SI05042261",5007778,"26.03.18","2"
"SI25057957",5007779,"30.03.18","2"
"SI15057958",5007782,"30.03.18","2"
"SI05057959",5007787,"01.04.18","2"
"SI55057954",5007813,"01.04.18","1"
"SI35057963",5007814,"02.04.18","1"
"SI65057960",5007817,"28.03.18","1"
"SI25057964",5007834,"04.04.18","1"
"SI95031884",5009003,"12.04.18","1"
"SI54973422",5009075,"11.03.18","2"
"SI64973421",5009123,"26.02.18","1"
"SI24689515",5009124,"22.02.18","1"
"SI55074595",5009202,"11.04.18","1"
"SI04932987",5009460,"01.04.18","2"
"SI15072669",5009828,"24.03.18","1"
"SI75077280",5009854,"08.04.18","1"
"SI15043704",5009945,"11.04.18","1"
"SI05043705",5009948,"02.04.18","1"
"SI95043706",5009952,"29.03.18","1"
"SI85043707",5009955,"29.03.18","2"
"SI25043703",5009964,"12.04.18","2"
"SI35043702",5009965,"10.04.18","2"
"SI84612423",5009976,"23.02.18","2"
"SI05095616",5010351,"07.04.18","2"
"SI65029965",5010519,"10.04.18","1"
"SI65075454",5010585,"03.04.18","2"
"SI15076498",5010705,"02.04.18","1"
"SI25076497",5010708,"31.03.18","1"
"SI35076496",5010711,"31.03.18","1"
"SI45076495",5010714,"30.03.18","1"
"SI55076494",5010716,"29.03.18","2"
"SI65076493",5010721,"29.03.18","2"
"SI95076490",5010756,"27.03.18","1"
"SI35076489",5010760,"26.03.18","1"
"SI45076488",5010762,"18.03.18","1"
"SI95059378",5010814,"02.04.18","1"
"SI85059379",5010816,"04.04.18","2"
"SI45059380",5010818,"04.04.18","1"
"SI25059382",5010826,"30.03.18","2"
"SI15059383",5010831,"31.03.18","2"
"SI05059384",5010833,"09.04.18","1"
"SI95059385",5010836,"14.04.18","2"
"SI15015307",5011064,"17.02.18","2"
"SI85095917",5011181,"01.04.18","1"
"SI45052620",5011185,"22.03.18","2"
"SI45043828",5011458,"03.04.18","1"
"SI35043829",5011469,"01.04.18","2"
"SI35058902",5011593,"31.03.18","2"
"SI55058443",5011609,"31.03.18","1"
"SI45058444",5011612,"06.04.18","1"
"SI95020530",5011638,"03.04.18","1"
"SI85031885",5012012,"15.04.18","1"
"SI24862851",5012956,"21.02.18","1"
"SI05031890",5013169,"05.04.18","1"
"SI85057968",5013530,"12.04.18","1"
"SI95057967",5013531,"05.04.18","1"
"SI85042294",5013565,"06.04.18","1"
"SI35041054",5013609,"10.04.18","1"
"SI05076231",5013669,"14.04.18","2"
"SI15076230",5013671,"02.04.18","2"
"SI45076237",5013674,"30.03.18","2"
"SI95039985",5013969,"15.04.18","2"
"SI85043903",5014367,"15.04.18","2"
"SI15008899",5014405,"05.04.18","1"
"SI75077345",5014560,"13.04.18","2"
"SI65077346",5014566,"22.04.18","1"
"SI95073332",5014664,"04.04.18","2"
"SI74875937",5014885,"15.08.17","1"
"SI85074839",5015348,"13.04.18","1"
"SI45074840",5015350,"14.04.18","1"
"SI85076240",5015362,"15.04.18","2"
"SI75090827",5015363,"13.04.18","2"
"SI65090828",5015365,"14.04.18","1"
"SI55090829",5015370,"15.04.18","1"
"SI15090830",5015372,"16.04.18","2"
"SI05090831",5015373,"16.04.18","2"
"SI75058908",5015498,"16.04.18","2"
"SI25058903",5015505,"06.04.18","2"
"SI05058905",5015509,"08.04.18","2"
"SI95058906",5015515,"13.04.18","1"
"SI25058910",5015522,"13.04.18","2"
"SI65058909",5015527,"14.04.18","2"
"SI85058907",5015531,"17.04.18","1"
"SI35058689",5015534,"19.04.18","1"
"SI15092069",5015638,"07.04.18","1"
"SI75040200",5015671,"13.04.18","2"
"SI95042451",5015741,"18.04.18","2"
"SI75079921",5015851,"25.02.18","2"
"SI75058915",5016007,"22.04.18","1"
"SI64463582",5016097,"21.04.18","2"
"SI95076469",5016138,"18.04.18","1"
"SI35076472",5016142,"25.04.18","2"
"SI45076471",5016145,"21.04.18","1"
"SI55076470",5016147,"18.04.18","2"
"SI35051895",5016302,"09.04.18","2"
"SI75053611",5016632,"18.04.18","1"
"SI65053612",5016636,"21.04.18","2"
"SI74463581",5016660,"20.04.18","2"
"SI14881464",5017493,"28.02.18","2"
"SI75031893",5018171,"22.04.18","2"
"SI55077749",5018198,"21.04.18","2"
"SI54637144",5018765,"03.03.18","2"
"SI34935169",5019229,"08.04.18","2"
"SI44935168",5019230,"03.04.18","1"
"SI94935170",5019232,"10.04.18","1"
"SI95075406",5019237,"15.04.18","2"
"SI85075407",5019239,"17.04.18","1"
"SI45057955",5019242,"02.04.18","2"
"SI05082906",5019321,"22.04.18","1"
"SI45074620",5019325,"14.04.18","1"
"SI85074619",5019326,"16.04.18","1"
"SI65096367",5019422,"26.04.18","1"
"SI55096368",5019425,"13.04.18","1"
"SI45096369",5019435,"13.04.18","1"
"SI95076256",5019502,"24.04.18","2"
"SI05076255",5019505,"10.04.18","2"
"SI35076252",5019509,"22.04.18","2"
"SI45076251",5019510,"22.04.18","2"
"SI95076249",5019512,"04.04.18","1"
"SI25076246",5019525,"12.04.18","2"
"SI35076245",5019527,"22.04.18","1"
"SI65042186",5019553,"01.05.18","2"
"SI75073011",5020326,"10.04.18","1"
"SI65073012",5020329,"18.04.18","2"
"SI55042455",5020411,"20.04.18","1"
"SI15094016",5020446,"22.04.18","1"
"SI64950255",5020455,"23.04.18","1"
"SI05043839",5020475,"25.04.18","2"
"SI15058698",5020493,"13.04.18","1"
"SI94941450",5021204,"21.04.18","2"
"SI84941451",5021205,"23.04.18","1"
"SI74941452",5021206,"29.04.18","1"
"SI55095972",5021620,"02.05.18","2"
"SI25073748",5021714,"19.04.18","1"
"SI35073747",5021722,"20.04.18","1"
"SI15073749",5021795,"19.04.18","2"
"SI35076269",5021966,"28.04.18","2"
"SI45076268",5021967,"20.04.18","1"
"SI55076267",5021969,"19.04.18","1"
"SI85076271",5021970,"28.04.18","1"
"SI95076270",5021973,"24.04.18","1"
"SI94775323",5022018,"11.03.18","2"
"SI75096067",5022062,"30.04.18","2"
"SI15042466",5022088,"27.04.18","1"
"SI14862852",5022207,"09.03.18","1"
"SI44463584",5022325,"01.05.18","2"
"SI15077389",5022495,"26.04.18","2"
"SI75077390",5022496,"27.04.18","2"
"SI65077391",5022497,"28.04.18","1"
"SI15077509",5022538,"12.04.18","2"
"SI85043927",5022589,"19.04.18","2"
"SI65043929",5022595,"21.04.18","2"
"SI05043932",5022600,"15.04.18","1"
"SI55057978",5022674,"25.04.18","1"
"SI45057979",5022678,"05.05.18","2"
"SI94929515",5023245,"10.04.18","1"
"SI84929516",5023246,"14.04.18","2"
"SI74929517",5023248,"15.04.18","2"
"SI64929518",5023249,"18.04.18","2"
"SI54929519",5023251,"20.04.18","1"
"SI14929520",5023252,"22.04.18","2"
"SI04929521",5023254,"23.04.18","2"
"SI94929522",5023256,"01.05.18","1"
"SI85041073",5023292,"28.04.18","1"
"SI75041074",5023295,"23.04.18","1"
"SI05120402",5023531,"27.04.18","1"
"SI95120403",5023532,"23.04.18","2"
"SI85120404",5023535,"28.04.18","1"
"SI45058918",5023592,"04.05.18","2"
"SI35059477",5023593,"03.05.18","1"
"SI45059476",5023594,"29.04.18","2"
"SI55059475",5023595,"29.04.18","2"
"SI65059474",5023599,"30.04.18","2"
"SI75059473",5023602,"24.04.18","1"
"SI95058920",5023604,"26.04.18","2"
"SI95042468",5023714,"03.05.18","1"
"SI95077185",5024458,"25.04.18","2"
"SI85077186",5024459,"30.04.18","1"
"SI35059415",5024661,"25.04.18","1"
"SI45062966",5024718,"04.05.18","1"
"SI65062964",5024738,"29.04.18","2"
"SI45087141",5024768,"21.04.18","2"
"SI44950257",5024772,"26.04.18","1"
"SI34950258",5024773,"29.04.18","2"
"SI74863149",5024905,"12.03.18","2"
"SI25077405",5025537,"03.05.18","1"
"SI05077407",5025541,"01.05.18","2"
"SI95095992",5025621,"10.05.18","1"
"SI75095994",5025622,"05.05.18","2"
"SI85095993",5025624,"06.05.18","2"
"SI65027224",5025658,"06.05.18","2"
"SI75027223",5025659,"01.05.18","1"
"SI45096242",5025689,"05.05.18","2"
"SI35096425",5025720,"01.05.18","2"
"SI05031900",5025912,"05.05.18","2"
"SI15094281",5025938,"07.05.18","2"
"SI04950354",5025985,"13.03.18","2"
"SI55015310",5026921,"15.03.18","1"
"SI85044021",5027336,"23.04.18","2"
"SI55058917",5027456,"14.04.18","2"
"SI24463586",5027507,"10.05.18","2"
"SI74891917",5027619,"16.03.18","2"
"SI15053631",5028120,"03.05.18","2"
"SI55077433",5028256,"01.05.18","2"
"SI35076283",5028301,"05.05.18","1"
"SI65058150",5028303,"01.05.18","2"
"SI54585810",5028378,"03.05.18","2"
"SI84585800",5028431,"28.04.18","1"
"SI15077406",5028489,"06.05.18","1"
"SI15079958",5028657,"17.03.18","2"
"SI15096740",5028923,"03.05.18","1"
"SI55096739",5028925,"06.05.18","1"
"SI25043947",5028988,"29.04.18","2"
"SI65043950",5029009,"06.05.18","1"
"SI25043954",5029043,"22.04.18","1"
"SI35091592",5029076,"06.05.18","2"
"SI65095689",5029201,"25.04.18","1"
"SI25097702",5029283,"29.04.18","2"
"SI15096104",5029427,"12.05.18","1"
"SI75042477",5029479,"09.05.18","2"
"SI45073870",5030258,"10.05.18","2"
"SI65059553",5030898,"13.05.18","1"
"SI65077449",5031211,"13.05.18","2"
"SI55042486",5031342,"09.05.18","1"
"SI35059604",5031394,"04.05.18","2"
"SI45059603",5031395,"04.05.18","2"
"SI64941453",5031949,"08.05.18","2"
"SI24960069",5031952,"14.05.18","2"
"SI34863545",5032097,"21.03.18","2"
"SI84950260",5032838,"14.05.18","1"
"SI64950262",5032848,"13.05.18","2"
"SI24950259",5032853,"09.05.18","1"
"SI45073447",5033711,"12.05.18","1"
"SI35073448",5033726,"09.05.18","2"
"SI74899829",5033844,"10.05.18","1"
"SI84899828",5033850,"10.05.18","2"
"SI05083347",5033872,"06.05.18","2"
"SI15077798",5034373,"04.05.18","1"
"SI55097723",5034449,"15.05.18","1"
"SI45097724",5034451,"15.05.18","2"
"SI35097725",5034455,"15.05.18","2"
"SI25097726",5034457,"17.05.18","1"
"SI25059430",5034522,"17.05.18","1"
"SI34669097",5034564,"05.05.18","1"
"SI24669098",5034567,"11.05.18","1"
"SI44685722",5034873,"25.03.18","2"
"SI15076962",5035404,"14.05.18","2"
"SI84973364",5035544,"08.05.18","2"
"SI15073880",5035566,"20.05.18","2"
"SI55095453",5036307,"19.05.18","2"
"SI05097735",5036491,"10.05.18","1"
"SI25059485",5036494,"20.05.18","2"
"SI35059484",5036497,"10.05.18","2"
"SI45059483",5036499,"06.05.18","1"
"SI55059482",5036503,"10.05.18","1"
"SI65059481",5036505,"29.04.18","1"
"SI15039983",5036513,"10.05.18","1"
"SI25039982",5036516,"02.05.18","2"
"SI45015311",5036846,"27.03.18","1"
"SI04694968",5037245,"28.03.18","1"
"SI35015312",5037763,"29.03.18","1"
"SI55095879",5038018,"11.05.18","2"
"SI65077456",5038150,"12.05.18","1"
"SI35096274",5038151,"21.05.18","2"
"SI35077459",5038160,"19.05.18","2"
"SI85077461",5038166,"17.05.18","1"
"SI95076713",5038176,"23.05.18","2"
"SI45076282",5038177,"02.05.18","2"
"SI25076710",5038188,"16.05.18","2"
"SI15076711",5038189,"22.05.18","1"
"SI05076712",5038191,"22.05.18","1"
"SI74886030",5038440,"30.03.18","2"
"SI24973346",5038538,"30.03.18","1"
"SI55096124",5038864,"22.05.18","2"
"SI95096120",5038873,"23.05.18","1"
"SI95043878",5038881,"17.05.18","1"
"SI95091754",5039089,"31.03.18","2"
"SI65059278",5039581,"20.05.18","1"
"SI75059277",5039583,"14.05.18","2"
"SI55059279",5039584,"15.05.18","1"
"SI05094282",5039771,"19.05.18","1"
"SI44695202",5040039,"01.04.18","2"
"SI75076722",5040448,"25.05.18","1"
"SI85076721",5040449,"16.05.18","1"
"SI45098134",5040545,"13.05.18","2"
"SI35098135",5040548,"11.05.18","1"
"SI25098136",5040552,"12.05.18","1"
"SI15098137",5040557,"11.05.18","2"
"SI55122320",5041326,"13.05.18","1"
"SI44862842",5041710,"03.04.18","2"
"SI44961879",5042322,"04.04.18","1"
"SI95090832",5042470,"16.05.18","2"
"SI14897809",5042482,"05.04.18","2"
"SI45098419",5042817,"30.05.18","1"
"SI85124996",5042890,"21.05.18","2"
"SI54998195",5043011,"29.05.18","2"
"SI94925188",5043047,"16.05.18","1"
"SI44925190",5043053,"17.05.18","2"
"SI14874145",5043258,"06.04.18","2"
"SI74961876",5043273,"06.04.18","1"
"SI74961869",5043323,"06.04.18","1"
"SI35081696",5043423,"04.04.18","2"
"SI65043967",5043615,"20.05.18","1"
"SI85124776",5043623,"16.05.18","1"
"SI15059479",5043739,"27.04.18","1"
"SI94887091",5043856,"07.04.18","2"
"SI55081591",5044113,"21.05.18","1"
"SI55098449",5044177,"20.05.18","2"
"SI15098450",5044180,"23.05.18","2"
"SI95087184",5044247,"27.05.18","2"
"SI54998126",5044253,"26.05.18","1"
"SI44998127",5044296,"27.05.18","2"
"SI75097769",5044797,"29.05.18","1"
"SI75096139",5044982,"03.06.18","1"
"SI15098302",5045072,"16.05.18","2"
"SI95076737",5045084,"17.05.18","2"
"SI05097546",5045121,"14.05.18","2"
"SI25076734",5045130,"28.05.18","2"
"SI05076729",5045137,"28.05.18","2"
"SI34899830",5045177,"06.06.18","2"
"SI25081697",5045235,"09.04.18","1"
"SI24694818",5045246,"09.04.18","2"
"SI15124773",5045503,"06.05.18","1"
"SI15097428",5045529,"22.05.18","2"
"SI45097267",5045571,"27.05.18","1"
"SI35097268",5045573,"01.06.18","2"
"SI25097269",5045574,"02.06.18","2"
"SI85097270",5045575,"03.06.18","2"
"SI95015316",5045592,"16.05.18","1"
"SI05015315",5045595,"15.05.18","1"
"SI15015314",5045597,"10.05.18","1"
"SI25015313",5045600,"15.04.18","2"
"SI85015317",5045673,"17.05.18","1"
"SI85073883",5045720,"14.05.18","1"
"SI74679944",5045750,"10.04.18","2"
"SI04862853",5045795,"10.04.18","1"
"SI44572998",5046261,"11.04.18","2"
"SI64679945",5046493,"12.04.18","2"
"SI13444518",5046684,"11.04.18","2"
"SI74696303",5046716,"12.04.18","1"
"SI24966498",5047158,"01.06.18","2"
"SI35094588",5047241,"13.04.18","2"
"SI15059486",5047516,"23.05.18","2"
"SI05059487",5047566,"20.05.18","1"
"SI95059488",5047568,"26.05.18","1"
"SI85059489",5047570,"01.06.18","2"
"SI45059490",5047571,"24.05.18","2"
"SI85059472",5047576,"16.05.18","2"
"SI15059493",5047652,"22.05.18","1"
"SI85059496",5047657,"01.06.18","2"
"SI75059497",5047658,"30.05.18","2"
"SI54961878",5047971,"14.04.18","2"
"SI45067174",5048002,"14.04.18","2"
"SI65076747",5048362,"04.06.18","1"
"SI55076748",5048363,"06.06.18","1"
"SI45076749",5048364,"20.05.18","2"
"SI45096455",5048396,"22.05.18","1"
"SI55096454",5048401,"08.06.18","2"
"SI65096453",5048430,"26.05.18","1"
"SI85098219",5048503,"31.05.18","2"
"SI25063732",5048673,"15.04.18","2"
"SI05056051",5048920,"25.05.18","1"
"SI34899861",5049021,"04.05.18","2"
"SI75028028",5049081,"13.06.18","2"
"SI55073745",5049093,"11.06.18","2"
"SI65073744",5049098,"11.06.18","2"
"SI75124997",5049155,"08.06.18","2"
"SI65124998",5049162,"09.06.18","2"
"SI35030054",5049189,"09.06.18","2"
"SI44934325",5049306,"09.06.18","2"
"SI34998197",5049307,"09.06.18","1"
"SI15063733",5049355,"16.04.18","2"
"SI15083920",5049901,"08.06.18","1"
"SI55030069",5049956,"06.06.18","2"
"SI95120726",5049973,"07.06.18","1"
"SI04585808",5050009,"06.06.18","2"
"SI44986786",5050185,"17.04.18","1"
"SI55099907",5051268,"01.06.18","1"
"SI15077499",5051523,"07.06.18","2"
"SI05083275",5051597,"08.06.18","2"
"SI75055266",5051839,"23.05.18","2"
"SI85067156",5051993,"20.04.18","2"
"SI25076758",5052395,"11.06.18","2"
"SI34966497",5052433,"01.06.18","1"
"SI44966496",5052437,"20.05.18","1"
"SI35076757",5052468,"08.06.18","2"
"SI14886029",5052572,"21.04.18","2"
"SI84880923",5052652,"20.04.18","2"
"SI45122840",5052721,"15.06.18","1"
"SI65059498",5053165,"09.06.18","1"
"SI95098483",5053737,"14.06.18","2"
"SI85098484",5053738,"17.06.18","1"
"SI85097483",5053756,"10.06.18","1"
"SI25096615",5053792,"20.06.18","2"
"SI35096614",5053793,"06.06.18","1"
"SI55096612",5053795,"06.06.18","2"
"SI45096613",5053807,"11.06.18","1"
"SI65068427",5055139,"25.04.18","2"
"SI55059619",5056446,"17.06.18","2"
"SI95120458",5056467,"10.06.18","2"
"SI45120738",5056515,"06.06.18","2"
"SI34986787",5056559,"28.04.18","2"
"SI24986788",5056560,"10.05.18","2"
"SI14986789",5056562,"02.06.18","1"
"SI74986790",5056563,"12.06.18","1"
"SI75096153",5057148,"20.06.18","1"
"SI95122364",5057163,"22.06.18","2"
"SI25120730",5057223,"12.06.18","1"
"SI85077571",5057231,"15.05.18","1"
"SI15099949",5057306,"24.06.18","1"
"SI75059576",5057391,"24.06.18","2"
"SI85085114",5057410,"26.06.18","1"
"SI65073610",5057498,"11.06.18","2"
"SI85119181",5057499,"12.06.18","2"
"SI95073590",5057934,"06.06.18","1"
"SI35219176",5057999,"21.06.18","2"
"SI45219175",5058001,"01.05.18","2"
"SI65122848",5058107,"22.06.18","2"
"SI85030097",5058155,"17.06.18","2"
"SI45119264",5058229,"14.06.18","1"
"SI55119263",5058230,"10.06.18","2"
"SI65119262",5058231,"08.06.18","2"
"SI14973347",5058567,"30.04.18","1"
"SI65099267",5058794,"22.06.18","2"
"SI15098522",5058798,"22.06.18","2"
"SI35097158",5058968,"10.06.18","1"
"SI75073750",5059043,"18.06.18","2"
"SI85076790",5059119,"26.06.18","1"
"SI25076789",5059120,"24.06.18","2"
"SI35076788",5059123,"22.06.18","2"
"SI45093610",5059215,"01.05.18","1"
"SI25092460",5059282,"01.05.18","2"
"SI74897803",5059977,"02.05.18","2"
"SI95121215",5060548,"15.06.18","2"
"SI55130932",5061005,"14.06.18","2"
"SI35059491",5061326,"28.05.18","1"
"SI24961905",5061427,"04.05.18","1"
"SI75097020",5062009,"15.06.18","2"
"SI15042349",5062150,"02.05.18","1"
"SI24886028",5062476,"05.05.18","1"
"SI45122929",5063004,"20.06.18","2"
"SI55122375",5063102,"12.06.18","2"
"SI95094283",5064146,"27.06.18","1"
"SI35124702",5064309,"07.05.18","1"
"SI64961877",5064317,"07.05.18","2"
"SI25060069",5064757,"19.06.18","2"
"SI85060070",5064763,"02.07.18","1"
"SI45060177",5064819,"30.06.18","2"
"SI55060176",5064827,"25.06.18","1"
"SI25124703",5065331,"09.05.18","2"
"SI85090833",5065506,"20.06.18","1"
"SI75090834",5065507,"30.06.18","2"
"SI65090835",5065508,"30.06.18","1"
"SI95027180",5066093,"30.06.18","2"
"SI85027181",5066094,"02.07.18","2"
"SI75027182",5066095,"05.07.18","2"
"SI55027184",5066100,"16.06.18","1"
"SI95122955",5066132,"03.07.18","1"
"SI65122958",5066138,"25.06.18","2"
"SI85098264",5066271,"28.06.18","1"
"SI65027183",5066465,"20.06.18","2"
"SI55022914",5066651,"11.05.18","2"
"SI25060722",5067148,"04.07.18","1"
"SI74612424",5067513,"05.06.18","1"
"SI64612425",5067514,"24.06.18","1"
"SI84825780",5067623,"20.06.18","2"
"SI45057027",5067677,"20.06.18","2"
"SI65059577",5067729,"08.07.18","1"
"SI25076631",5067764,"25.06.18","2"
"SI15076632",5067765,"26.06.18","1"
"SI35057028",5068428,"29.06.18","1"
"SI55084154",5069092,"26.06.18","1"
"SI15059541",5069336,"01.07.18","2"
"SI35093202",5069770,"04.07.18","1"
"SI45093201",5069772,"05.07.18","1"
"SI25093203",5069773,"07.07.18","1"
"SI15077592",5070545,"05.07.18","2"
"SI15098278",5070632,"07.07.18","1"
"SI15120559",5070682,"21.06.18","2"
"SI65122989",5070742,"01.07.18","2"
"SI05122992",5070848,"06.07.18","1"
"SI65121225",5070866,"03.07.18","1"
"SI75060071",5071119,"25.06.18","2"
"SI65060072",5071120,"26.06.18","2"
"SI55060073",5071121,"27.06.18","1"
"SI35060075",5071122,"29.06.18","1"
"SI45060074",5071123,"28.06.18","2"
"SI25060076",5071125,"29.06.18","2"
"SI25105689",5071289,"03.07.18","2"
"SI15060730",5071477,"13.07.18","1"
"SI35105688",5071527,"28.06.18","1"
"SI24882914",5071657,"19.05.18","2"
"SI95122450",5072043,"03.07.18","1"
"SI35098283",5072066,"22.06.18","2"
"SI54886025",5072201,"24.06.18","2"
"SI74889356",5072470,"15.05.18","1"
"SI95060811",5072561,"02.07.18","1"
"SI25098734",5072589,"06.07.18","1"
"SI45121227",5073007,"12.07.18","1"
"SI15099073",5073410,"14.07.18","1"
"SI35099071",5073411,"14.07.18","2"
"SI95077037",5073458,"03.07.18","2"
"SI85099870",5073488,"15.07.18","2"
"SI95101334",5073520,"13.07.18","2"
"SI05096655",5073638,"09.07.18","1"
"SI35096652",5073642,"12.07.18","1"
"SI45096651",5073643,"08.07.18","2"
"SI85059977",5073699,"05.07.18","2"
"SI95059976",5073702,"15.07.18","1"
"SI05059975",5073707,"04.07.18","1"
"SI15059974",5073710,"02.07.18","1"
"SI85094284",5074111,"20.07.18","2"
"SI35119344",5074866,"04.07.18","1"
"SI15119346",5074871,"08.07.18","2"
"SI05119347",5074873,"18.07.18","1"
"SI94999927",5074927,"02.07.18","2"
"SI85098295",5075115,"09.07.18","1"
"SI55014010",5075855,"03.06.18","2"
"SI45074998",5076370,"09.07.18","1"
"SI85117639",5076457,"10.07.18","1"
"SI05099885",5076596,"13.07.18","2"
"SI15100427",5076702,"10.07.18","2"
"SI94982048",5076915,"27.05.18","2"
"SI85059795",5078046,"20.07.18","2"
"SI75059796",5078049,"21.07.18","2"
"SI55059798",5078053,"12.07.18","1"
"SI44982050",5078808,"30.05.18","1"
"SI74775325",5079248,"31.05.18","1"
"SI15122472",5079724,"15.07.18","1"
"SI94983836",5080007,"01.06.18","1"
"SI65118780",5080528,"18.07.18","2"
"SI65123014",5080663,"20.07.18","2"
"SI15125152",5081432,"23.07.18","1"
"SI64983839",5082312,"29.07.18","2"
"SI35130941",5082894,"28.07.18","1"
"SI45130933",5082895,"09.07.18","2"
"SI05091124",5082906,"22.07.18","1"
"SI35130934",5082910,"12.07.18","2"
"SI45084227",5083062,"16.07.18","2"
"SI65122484",5085344,"27.07.18","1"
"SI35121235",5085470,"22.07.18","2"
"SI25121236",5085471,"01.08.18","1"
"SI45052589",5085914,"20.07.18","1"
"SI35077064",5086178,"17.07.18","1"
"SI55123053",5086225,"15.07.18","1"
"SI85123067",5086250,"29.07.18","2"
"SI95123059",5086269,"22.07.18","1"
"SI55123060",5086270,"25.07.18","2"
"SI45123061",5086271,"21.07.18","2"
"SI35123062",5086273,"26.07.18","2"
"SI94693078",5086540,"10.06.18","2"
"SI25100677",5086922,"20.07.18","1"
"SI85098855",5086985,"23.07.18","2"
"SI95056997",5087111,"27.07.18","2"
"SI35060752",5087588,"02.08.18","2"
"SI25060753",5087589,"02.08.18","1"
"SI15060754",5087590,"05.08.18","1"
"SI55118987",5088094,"22.07.18","2"
"SI15123071",5088172,"20.07.18","2"
"SI94932988",5088726,"22.07.18","2"
"SI14627228",5088896,"13.06.18","2"
"SI05119488",5090373,"01.08.18","2"
"SI05085215",5090542,"25.07.18","2"
"SI85096688",5090574,"22.07.18","2"
"SI05096693",5090583,"28.07.18","2"
"SI65109108",5090655,"08.08.18","1"
"SI04685719",5091120,"17.06.18","2"
"SI65101430",5091439,"25.07.18","2"
"SI05057100",5091615,"27.07.18","2"
"SI15119913",5091686,"01.08.18","1"
"SI85022076",5091911,"24.07.18","1"
"SI65100563",5092650,"31.07.18","2"
"SI55100564",5092722,"15.08.18","1"
"SI44932990",5093109,"16.08.18","2"
"SI24882804",5093261,"20.06.18","1"
"SI25085718",5094084,"03.08.18","1"
"SI85089280",5094147,"10.08.18","1"
"SI65125171",5094371,"07.08.18","2"
"SI15101521",5094397,"12.08.18","1"
"SI05137099",5095094,"05.08.18","2"
"SI15137098",5095096,"08.08.18","2"
"SI95101444",5095776,"04.08.18","1"
"SI24697581",5095782,"14.08.18","2"
"SI24883939",5097127,"25.06.18","1"
"SI15076900",5097400,"30.07.18","2"
"SI15103152",5097574,"19.08.18","1"
"SI15062969",5097605,"05.08.18","1"
"SI55090836",5098519,"18.08.18","1"
"SI84882815",5099063,"28.06.18","1"
"SI85119019",5100247,"22.08.18","1"
"SI75064594",5100401,"27.08.18","1"
"SI54889530",5100477,"30.06.18","2"
"SI25124820",5100902,"09.08.18","2"
"SI35101880",5100923,"24.08.18","1"
"SI35118343",5100996,"10.08.18","1"
"SI75108450",5101300,"18.08.18","1"
"SI25108448",5101303,"10.08.18","2"
"SI24973425",5101661,"13.08.18","2"
"SI44973423",5101669,"11.07.18","1"
"SI75015318",5102151,"01.07.18","2"
"SI85101610",5102398,"14.08.18","1"
"SI34973424",5102545,"15.07.18","1"
"SI15103712",5102726,"21.08.18","2"
"SI05118346",5103798,"12.08.18","2"
"SI25125656",5104586,"20.08.18","2"
"SI45110203",5105105,"25.07.18","1"
"SI55020840",5105131,"31.08.18","1"
"SI25096189",5105253,"24.07.18","1"
"SI95100058",5105297,"17.08.18","2"
"SI95086121",5106089,"18.08.18","1"
"SI74896929",5107170,"25.08.18","2"
"SI54696305",5107298,"10.07.18","1"
"SI45109502",5108551,"03.09.18","1"
"SI75102540",5108631,"24.08.18","2"
"SI35101567",5108787,"31.08.18","2"
"SI85117921",5108803,"21.08.18","2"
"SI55139216",5108811,"27.08.18","2"
"SI45139217",5108818,"27.08.18","2"
"SI85102381",5109943,"31.08.18","2"
"SI25108462",5111378,"09.09.18","2"
"SI15108463",5111380,"25.08.18","1"
"SI55125615",5111421,"02.09.18","1"
"SI95119489",5112129,"08.09.18","1"
"SI75125785",5112203,"01.09.18","2"
"SI15119023",5112846,"04.09.18","1"
"SI45077678",5112976,"26.08.18","2"
"SI65119619",5113034,"27.08.18","1"
"SI85101490",5114656,"04.09.18","1"
"SI15138068",5114813,"10.09.18","2"
"SI84896928",5114990,"09.09.18","2"
"SI04973348",5115213,"20.07.18","2"
"SI74903063",5115323,"20.07.18","2"
"SI75077716",5116595,"17.09.18","1"
"SI84903062",5116788,"22.07.18","1"
"SI74906293",5117366,"16.08.18","2"
"SI54612426",5117368,"01.08.18","2"
"SI55117931",5117420,"26.08.18","1"
"SI35104034",5117624,"07.09.18","2"
"SI75119498",5118578,"28.05.18","1"
"SI65119059",5120932,"06.09.18","1"
"SI95125257",5122932,"11.09.18","2"
"SI85101029",5123210,"20.09.18","1"
"SI05101027",5123211,"20.09.18","2"
"SI05103201",5124063,"15.09.18","1"
"SI45098828",5124912,"21.06.18","2"
"SI25101829",5125005,"05.08.18","1"
"SI35118886",5125067,"22.09.18","2"
"SI85125636",5125230,"20.09.18","1"
"SI74888465",5126027,"01.08.18","2"
"SI65094286",5126103,"15.09.18","2"
"SI55094287",5126104,"19.09.18","1"
"SI45094288",5126105,"21.09.18","2"
"SI15104634",5126917,"21.09.18","2"
"SI05104635",5126924,"17.09.18","1"
"SI25104633",5126926,"10.09.18","2"
"SI35139218",5126927,"01.09.18","2"
"SI35104632",5126929,"10.09.18","1"
"SI25139219",5126938,"09.09.18","1"
