"ID_ZIVALI","ZIV_ID_SEQ","DAT_ROJSTVO","SIF_SPOL"
"SI24557313",4210021,01.04.15,"1"
"SI34582929",4210461,28.03.15,"1"
"SI34559912",4210463,30.03.15,"1"
"SI64548809",4210991,09.04.15,"2"
"SI84515955",4211037,29.03.15,"2"
"SI74515956",4211040,01.04.15,"1"
"SI24511445",4211055,05.04.15,"2"
"SI04170480",4211125,25.03.15,"1"
"SI34548675",4212126,11.04.15,"1"
"DE1404477445",4212347,26.10.13,"1"
"SI94557079",4212633,09.04.15,"2"
"SI34550102",4212930,03.04.15,"1"
"SI24550103",4212944,08.04.15,"1"
"SI94575446",4213022,08.04.15,"1"
"SI44515502",4213082,04.04.15,"2"
"SI24559913",4213088,14.04.15,"1"
"SI54559903",4213089,29.03.15,"2"
"SI44559904",4213090,04.04.15,"1"
"SI44568342",4213103,16.02.15,"1"
"SI44515344",4213244,16.02.15,"1"
"SI64520748",4213667,13.04.15,"2"
"SI74520747",4213671,13.04.15,"2"
"SI94582923",4214614,05.04.15,"1"
"SI84582924",4214615,14.04.15,"2"
"SI74582949",4214616,17.04.15,"1"
"SI94556982",4215365,13.04.15,"1"
"SI14511680",4215408,12.04.15,"1"
"SI04524511",4215411,20.04.15,"1"
"SI64587158",4216227,15.04.15,"1"
"SI74587157",4216233,09.04.15,"2"
"SI84587156",4216234,08.04.15,"1"
"SI94431188",4216620,24.03.15,"1"
"SI54557080",4216980,15.04.15,"2"
"SI04451501",4217101,22.02.15,"2"
"FR5811305031",4217457,08.02.05,"1"
"FR2309106711",4217458,04.12.08,"2"
"FR2306103702",4217466,09.12.05,"1"
"FR2302107369",4217467,12.02.02,"2"
"SI34576120",4217666,15.04.15,"1"
"SI04532910",4217670,15.04.15,"1"
"SI74389904",4217861,17.04.15,"1"
"SI64389905",4217866,20.04.15,"2"
"SI84389903",4217868,17.04.15,"2"
"SI24389899",4217872,12.04.15,"2"
"SI34389898",4217874,11.04.15,"2"
"SI44389897",4217875,09.04.15,"1"
"SI74389894",4217880,05.04.15,"1"
"SI84389893",4217881,04.04.15,"1"
"SI54586921",4217910,05.04.15,"1"
"SI94389902",4218459,13.04.15,"1"
"SI04389901",4218462,13.04.15,"2"
"SI54389896",4218464,09.04.15,"1"
"SI64389895",4218470,07.04.15,"2"
"SI54583722",4219127,15.04.15,"1"
"SI24561969",4219178,20.04.15,"2"
"SI54519660",4219202,07.04.15,"1"
"SI34524006",4220408,27.02.15,"2"
"SI34582510",4220445,27.02.15,"1"
"SI54492352",4220869,20.04.15,"1"
"SI44492353",4220871,21.04.15,"1"
"SI84538657",4220872,18.04.15,"1"
"SI84558459",4220913,15.04.15,"2"
"SI64558396",4220970,05.04.15,"2"
"SI44576617",4221191,14.04.15,"2"
"SI64558341",4221348,09.04.15,"1"
"SI44451569",4221467,28.02.15,"1"
"SI74451504",4221476,28.02.15,"2"
"SI54559006",4222217,01.03.15,"2"
"DE1404491234",4222310,13.08.13,"1"
"SI44559007",4223081,02.03.15,"2"
"SI84458249",4223124,02.03.15,"2"
"SI44458250",4223475,03.03.15,"2"
"SI54451568",4223577,03.03.15,"1"
"SI24559009",4223922,04.03.15,"2"
"SI84559010",4223957,04.03.15,"1"
"SI74559011",4224419,05.03.15,"2"
"SI34458251",4224448,05.03.15,"1"
"SI34530410",4224891,05.04.15,"2"
"SI04549679",4224945,22.04.15,"2"
"SI14533226",4224958,17.04.15,"1"
"SI44489894",4225145,13.04.15,"1"
"SI14549049",4225216,01.05.15,"2"
"SI74549050",4225236,02.05.15,"2"
"SI64550123",4225491,25.04.15,"1"
"SI24458252",4225671,06.03.15,"2"
"SI84458256",4225708,07.03.15,"1"
"SI64451567",4225742,08.03.15,"1"
"SI54571941",4225787,07.03.15,"2"
"SI14458253",4225793,06.03.15,"1"
"SI74458257",4225818,07.03.15,"2"
"SI94458255",4225827,07.03.15,"1"
"SI04458254",4225914,06.03.15,"2"
"SI74550847",4226293,27.04.15,"2"
"SI14577037",4226321,24.04.15,"1"
"SI84586478",4226421,18.04.15,"2"
"SI54520749",4226465,04.05.15,"1"
"SI94291559",4226499,23.03.15,"2"
"SI14291564",4226502,04.04.15,"2"
"SI64291569",4226510,18.04.15,"2"
"SI94515150",4226573,22.04.15,"2"
"SI44515131",4226577,28.04.15,"2"
"SI64458258",4226645,08.03.15,"1"
"SI54559013",4226681,08.03.15,"1"
"SI24514149",4226739,08.03.15,"2"
"SI34492354",4227569,04.05.15,"2"
"SI84451565",4227677,09.03.15,"1"
"SI54458259",4227692,09.03.15,"2"
"SI44451507",4227769,09.03.15,"2"
"SI74451566",4227786,09.03.15,"1"
"SI24570981",4228582,25.04.15,"2"
"SI04570983",4228586,26.04.15,"2"
"SI24559016",4228725,10.03.15,"2"
"SI14458260",4228733,10.03.15,"2"
"SI34559015",4228761,10.03.15,"1"
"SI74403549",4228762,10.03.15,"1"
"SI24451509",4228859,10.03.15,"2"
"SI94458262",4229136,11.03.15,"1"
"SI84458263",4229205,11.03.15,"1"
"SI14587153",4229383,24.03.15,"2"
"SI74458264",4229480,12.03.15,"2"
"SI64458265",4229594,12.03.15,"2"
"SI04511447",4229924,20.04.15,"1"
"SI34451522",4230000,31.03.15,"2"
"SI44451521",4230002,30.03.15,"2"
"SI24451554",4230005,28.03.15,"1"
"SI54451520",4230008,27.03.15,"2"
"SI04451556",4230013,25.03.15,"1"
"SI94451557",4230016,23.03.15,"1"
"SI94451519",4230018,23.03.15,"2"
"SI04451518",4230019,25.03.15,"2"
"SI84451558",4230022,25.03.15,"1"
"SI74451559",4230025,25.03.15,"1"
"SI34451560",4230028,20.03.15,"1"
"SI24451561",4230036,18.03.15,"1"
"SI14451562",4230039,17.03.15,"1"
"SI34451515",4230040,17.03.15,"2"
"SI04451563",4230042,16.03.15,"1"
"SI44451514",4230044,14.03.15,"2"
"SI54451513",4230046,14.03.15,"1"
"SI74576250",4230204,30.04.15,"2"
"SI14576249",4230217,22.04.15,"2"
"SI74451511",4230450,13.03.15,"2"
"SI84451510",4230452,11.03.15,"2"
"SI54458266",4230493,13.03.15,"1"
"SI04559018",4230525,13.03.15,"1"
"SI14451548",4230893,24.04.15,"1"
"SI84451527",4230901,21.04.15,"2"
"SI94451526",4230909,16.04.15,"2"
"SI04451549",4230911,15.04.15,"1"
"SI64451550",4230914,12.04.15,"1"
"SI14451524",4230917,09.04.15,"2"
"SI24451523",4230918,04.04.15,"2"
"SI54451551",4230920,02.04.15,"1"
"SI44458267",4231522,14.03.15,"1"
"SI94586099",4231996,04.05.15,"1"
"SI24538598",4232107,01.05.15,"1"
"SI34458268",4232303,15.03.15,"2"
"SI84587307",4232319,15.03.15,"2"
"SI54592407",4232353,15.03.15,"1"
"SI24458269",4232383,15.03.15,"2"
"SI54559020",4232482,15.03.15,"1"
"SI34592409",4232483,15.03.15,"2"
"SI64388454",4232501,15.03.15,"2"
"SI44556231",4232850,09.05.15,"2"
"SI04524690",4233146,26.04.15,"1"
"SI94524691",4233150,27.04.15,"2"
"SI14520750",4233227,08.05.15,"1"
"SI74701531",4233242,07.05.15,"2"
"SI64458272",4233256,16.03.15,"2"
"SI74458271",4233319,16.03.15,"1"
"SI74587308",4233349,16.03.15,"2"
"SI84458270",4233411,16.03.15,"2"
"SI24556044",4233734,06.05.15,"2"
"SI84556983",4233833,08.05.15,"1"
"SI14557929",4233848,28.04.15,"2"
"SI84557915",4233857,30.04.15,"1"
"SI44592408",4234145,17.03.15,"2"
"SI44458274",4234177,17.03.15,"1"
"SI54458273",4234195,17.03.15,"1"
"SI34458275",4234216,17.03.15,"1"
"SI24464893",4234425,18.03.15,"2"
"SI44559021",4234767,19.03.15,"1"
"SI54582075",4234830,19.03.15,"2"
"SI24458276",4234918,19.03.15,"1"
"SI64577025",4235210,14.05.15,"1"
"SI24492355",4235449,12.05.15,"2"
"SI04538686",4235450,12.05.15,"1"
"SI04520751",4235542,13.05.15,"2"
"SI84514882",4235568,01.05.15,"2"
"SI14458277",4235845,20.03.15,"2"
"SI14587311",4235855,20.03.15,"2"
"SI64538824",4236507,11.05.15,"1"
"SI84562548",4236527,04.05.15,"1"
"SI04458278",4236574,21.03.15,"1"
"SI94458279",4236627,21.03.15,"2"
"SI34559022",4236652,21.03.15,"1"
"SI64638924",4237054,30.04.15,"1"
"SI74577330",4237366,14.05.15,"2"
"SI14577329",4237367,14.05.15,"1"
"SI24582078",4237590,22.03.15,"2"
"SI24559023",4237663,22.03.15,"2"
"SI54458280",4237694,22.03.15,"2"
"SI44458281",4237697,22.03.15,"2"
"SI74556984",4238306,15.05.15,"1"
"SI04592402",4238502,23.03.15,"2"
"SI14559024",4238542,23.03.15,"2"
"SI94638842",4239013,14.05.15,"2"
"SI14585560",4239064,30.04.15,"1"
"SI64472810",4239118,16.05.15,"1"
"SI04472809",4239119,15.05.15,"1"
"SI14472808",4239120,14.05.15,"2"
"SI24472807",4239121,14.05.15,"2"
"SI34472806",4239122,08.05.15,"1"
"SI44472805",4239123,06.05.15,"2"
"SI54472804",4239124,06.05.15,"2"
"SI94511448",4239136,19.05.15,"1"
"SI34458282",4239222,24.03.15,"1"
"SI04587312",4239280,24.03.15,"1"
"SI04587154",4239621,25.03.15,"1"
"SI44571942",4239622,25.03.15,"1"
"SI24458283",4239684,25.03.15,"1"
"SI74580820",4239694,25.03.15,"2"
"SI54580822",4239715,25.03.15,"2"
"SI44580823",4240007,26.03.15,"2"
"SI34170339",4240021,26.03.15,"2"
"SI94170340",4240065,26.03.15,"2"
"SI94559026",4240091,26.03.15,"1"
"SI64580821",4240092,26.03.15,"2"
"SI14580826",4240096,26.03.15,"2"
"SI14580819",4240122,26.03.15,"2"
"SI04581220",4240157,26.03.15,"2"
"SI64578349",4240633,05.05.15,"1"
"SI24556154",4240804,24.04.15,"2"
"SI34562000",4240810,08.05.15,"2"
"DE0769043379",4241066,29.05.07,"1"
"DK5428000908",4241067,06.06.03,"2"
"DE0768532775",4241068,29.08.04,"1"
"DE0767917956",4241069,14.10.01,"2"
"DE0769464175",4241070,29.05.10,"1"
"DE0769381687",4241071,23.08.09,"2"
"SI84559027",4241083,27.03.15,"1"
"SI64699417",4241413,15.05.15,"2"
"DE0768127805",4241632,09.04.02,"1"
"DE0768275117",4241634,20.08.02,"2"
"DE0769135655",4241637,15.03.08,"2"
"FR8700840731",4241667,03.01.04,"1"
"FR1627497164",4241670,18.12.07,"1"
"DE0533449927",4241712,08.12.01,"1"
"DE0767917963",4241713,02.11.01,"2"
"DE0768254537",4241714,30.05.02,"2"
"DE0768906397",4241715,02.09.06,"1"
"DE0768785406",4241718,18.03.06,"2"
"SI94588170",4241746,14.05.15,"2"
"SI34588169",4241749,28.04.15,"1"
"SI64588166",4241751,28.04.15,"2"
"DE0768322945",4241752,24.05.03,"2"
"SI44588168",4241756,20.04.15,"2"
"DE0768763816",4241757,01.02.06,"1"
"DE0768094022",4241758,23.04.02,"2"
"DE0768532747",4241761,04.06.04,"1"
"DE0767922850",4241762,19.03.01,"2"
"DE0769313465",4241784,12.11.09,"2"
"DE0769135598",4241792,08.11.07,"2"
"DE0768990939",4241796,18.09.07,"2"
"DE0580208317",4241801,01.10.05,"1"
"DE0768532833",4241803,26.06.05,"2"
"DE0769275081",4241805,17.11.08,"2"
"DE0767922853",4241809,25.03.01,"2"
"DE0768785356",4241810,23.08.05,"2"
"DE0768445951",4241813,05.01.04,"2"
"DE0769251657",4241814,20.09.08,"2"
"DE0768094069",4241815,08.07.02,"2"
"DE0769135606",4241816,31.12.07,"2"
"DE0767922857",4241820,04.04.01,"2"
"DE0769514413",4241821,15.02.10,"2"
"DE0768093991",4241823,01.03.02,"2"
"DE0768785413",4241824,24.03.06,"2"
"DE0768532812",4241825,28.03.05,"1"
"DE0769251650",4241826,10.09.08,"2"
"DE0769514460",4241827,17.04.10,"2"
"DE0769135654",4241830,06.03.08,"2"
"DE0769251674",4241832,23.10.08,"2"
"DE0768763827",4241835,01.04.06,"2"
"DE0769275096",4241836,17.12.08,"2"
"DE0768609417",4241841,05.03.05,"2"
"DE0768990893",4241842,28.06.07,"2"
"DE0535309827",4241845,12.07.08,"1"
"LU598696272",4241846,05.07.07,"2"
"DE0536845871",4241847,01.02.11,"1"
"DE0769584604",4241848,15.12.10,"2"
"DE0768609394",4241849,09.02.05,"2"
"DE0768609450",4241852,25.04.05,"2"
"DE0768990905",4241854,12.07.07,"2"
"DE0769514526",4241861,16.07.10,"2"
"DE0768785379",4241863,22.02.06,"2"
"DE0769514422",4241864,27.02.10,"2"
"SI14585326",4241900,02.04.15,"2"
"SI04585327",4241901,20.04.15,"2"
"SI34580824",4241982,28.03.15,"1"
"SI24580825",4242067,28.03.15,"1"
"SI14458284",4242108,28.03.15,"2"
"SI84552635",4242690,20.05.15,"1"
"FR8700840992",4242720,23.09.06,"1"
"DE0768763804",4242726,13.11.05,"2"
"DE0665301741",4242727,09.09.10,"1"
"DE0769329274",4242729,27.05.09,"2"
"DE0768532769",4242746,18.08.04,"2"
"DE0769275116",4242747,28.01.09,"2"
"DE0768094067",4242761,06.07.02,"2"
"DE0768785387",4242762,04.03.06,"2"
"DE0768532816",4242763,09.05.05,"2"
"DE0769275114",4242764,20.01.09,"2"
"SI04559915",4242765,25.05.15,"1"
"SI14559914",4242766,10.05.15,"1"
"SI74586101",4242767,14.05.15,"1"
"DE0768785355",4243318,23.08.05,"2"
"DE0768990908",4243319,13.07.07,"2"
"DE0769584613",4243323,22.01.11,"2"
"DE0768609508",4243331,08.08.05,"2"
"DE0768445980",4243334,09.03.04,"2"
"DE0769514478",4243336,29.05.10,"2"
"DE0768445973",4243342,27.02.04,"2"
"DE0768990921",4243343,23.07.07,"2"
"DE0769313413",4243349,06.07.09,"2"
"DE0768609408",4243360,23.02.05,"2"
"FR0312146435",4243370,23.12.05,"1"
"AT814017834",4243372,28.01.01,"2"
"AT909006742",4243374,13.04.01,"1"
"AT839928845",4243381,13.11.04,"2"
"AT397091914",4243382,04.02.08,"1"
"AT286959507",4243383,20.07.04,"2"
"AT173633216",4243385,02.03.08,"1"
"AT295778414",4243386,01.05.07,"2"
"AT970814317",4243387,19.02.11,"1"
"AT563472617",4243389,13.11.09,"2"
"AT153735316",4243399,08.06.08,"1"
"AT839955245",4243402,18.05.05,"2"
"AT153733116",4243403,01.05.08,"2"
"AT982111842",4243411,10.05.01,"2"
"DE0983368599",4243415,02.03.01,"1"
"AT575969745",4243416,05.07.01,"2"
"AT674325107",4243418,09.04.05,"2"
"AT153738616",4243419,22.01.08,"2"
"AT537793872",4243423,12.08.03,"1"
"AT233521372",4243424,12.12.02,"2"
"AT812008972",4243429,29.03.04,"1"
"AT964956107",4243430,21.10.05,"2"
"AT350468345",4243431,18.07.01,"1"
"AT461180472",4243432,27.03.03,"2"
"AT511780118",4243433,18.04.10,"1"
"AT154759509",4243434,23.11.05,"2"
"LU98235159",4243446,10.02.01,"1"
"AT152313109",4243448,14.02.06,"2"
"FR1627496783",4243459,16.09.02,"1"
"AT725282545",4243460,10.04.01,"2"
"AT569515109",4243462,02.02.07,"2"
"SI64638711",4243468,18.05.15,"1"
"FR5703562303",4243470,10.12.04,"2"
"AT039325609",4243471,01.02.05,"1"
"AT832559116",4243474,20.07.08,"1"
"AT697078216",4243475,22.08.08,"2"
"AT691768517",4243476,04.02.11,"2"
"SI24559030",4243820,30.03.15,"2"
"SI84458287",4243834,30.03.15,"1"
"SI24524681",4243900,30.03.15,"1"
"SI94458286",4243967,30.03.15,"1"
"SI04458285",4243989,30.03.15,"2"
"SI04550174",4244240,19.05.15,"1"
"SI24550172",4244243,22.05.15,"2"
"SI34576993",4244275,24.05.15,"2"
"SI94638756",4244302,25.05.15,"2"
"SI04550277",4244476,18.05.15,"1"
"SI94550278",4244477,10.05.15,"2"
"SI54515415",4244566,31.03.15,"2"
"SI14524682",4244693,31.03.15,"1"
"SI64515414",4244708,31.03.15,"1"
"SI04524683",4244716,31.03.15,"1"
"SI14559031",4244935,01.04.15,"2"
"SI94524684",4245123,01.04.15,"1"
"SI74458288",4245436,02.04.15,"2"
"SI34571943",4245515,02.04.15,"1"
"SI44515416",4245524,02.04.15,"2"
"SI84533360",4245911,22.05.15,"2"
"SI24533359",4245912,20.05.15,"1"
"SI84576675",4245928,16.05.15,"1"
"SI14552845",4246130,18.05.15,"1"
"SI74524686",4246221,03.04.15,"2"
"SI34515417",4246352,03.04.15,"1"
"SI24515418",4246397,03.04.15,"1"
"SI44489887",4246759,23.05.15,"1"
"SI24540867",4246780,15.05.15,"2"
"SI34540866",4246781,15.05.15,"2"
"SI54524688",4247191,04.04.15,"1"
"SI64524687",4247194,04.04.15,"1"
"SI14467691",4247232,04.04.15,"1"
"SI54389906",4247673,23.04.15,"2"
"SI44389907",4247676,27.04.15,"1"
"SI34389908",4247677,29.04.15,"2"
"SI24389909",4247679,02.05.15,"2"
"SI84389910",4247680,05.05.15,"1"
"SI74389911",4247683,08.05.15,"2"
"SI54389913",4247685,17.05.15,"2"
"SI64389912",4247687,17.05.15,"2"
"SI34389915",4247688,18.05.15,"1"
"SI44389914",4247689,18.05.15,"1"
"SI24389916",4247690,20.05.15,"1"
"SI14389917",4247691,21.05.15,"1"
"SI04389918",4247692,22.05.15,"2"
"SI24552961",4247742,26.05.15,"2"
"SI34552960",4247743,28.05.15,"1"
"SI44524689",4247938,05.04.15,"1"
"SI64458289",4248081,05.04.15,"1"
"SI94538687",4248487,31.05.15,"1"
"SI84538688",4248489,31.05.15,"1"
"SI14441446",4248647,11.04.15,"2"
"SI44639006",4249122,01.05.15,"1"
"SI24550189",4249132,02.06.15,"1"
"SI74540525",4249158,01.06.15,"2"
"SI34582084",4249457,07.04.15,"2"
"SI24582085",4249562,07.04.15,"1"
"SI04638762",4250971,30.05.15,"1"
"SI44211710",4250982,20.05.15,"2"
"SI14638761",4250999,31.05.15,"2"
"SI04600255",4251046,01.06.15,"2"
"SI14600254",4251047,31.05.15,"1"
"SI44389921",4251049,28.05.15,"2"
"SI94600256",4251050,04.06.15,"2"
"SI34389922",4251051,30.05.15,"2"
"SI74536357",4251253,10.04.15,"2"
"SI74697854",4251833,02.05.15,"1"
"SI84697853",4251834,25.04.15,"2"
"SI24458290",4251866,11.04.15,"2"
"SI64463056",4252361,03.06.15,"2"
"SI64554354",4252567,21.05.15,"2"
"SI04571946",4252828,12.04.15,"2"
"SI14571945",4252902,12.04.15,"1"
"SI14582086",4252952,12.04.15,"2"
"SI64542401",4253199,03.06.15,"1"
"SI54542402",4253201,03.06.15,"1"
"SI54572674",4253626,07.06.15,"2"
"SI34572140",4253806,13.04.15,"2"
"SI25371338",5549870,05.03.20,"2"
"SI15358754",5549890,05.03.20,"2"
"SI75371340",5549913,05.03.20,"1"
"FR8607427972",5550352,01.02.07,"1"
"FR5813106267",5550353,28.03.06,"2"
"AT961990672",5550354,02.12.03,"2"
"AT297359207",5550355,15.09.04,"2"
"FR5812210370",5550356,23.12.09,"1"
"AT311960914",5550357,06.10.07,"2"
"AT175877922",5550360,26.09.13,"2"
"SI65011621",4880829,02.10.17,"2"
"SI15348731",5550471,26.04.20,"2"
"DK5114100364",5550345,20.01.04,"1"
"AT134141929",5550358,16.09.15,"1"
"SI35363608",5550619,19.04.20,"2"
"SI75183660",5344949,02.06.19,"1"
"SI65251920",5550664,20.04.20,"2"
"SI15363727",5550695,29.04.20,"1"
"SI54930667",5058195,23.05.18,"1"
"SI75364667",5551346,01.05.20,"2"
"SI15372653",5551353,15.03.20,"1"
"SI85372656",5551364,18.03.20,"1"
"SI05348701",5551394,14.03.20,"1"
"SI95348702",5551396,18.03.20,"2"
"SI85348703",5551399,31.03.20,"2"
"SI75348704",5551405,09.04.20,"2"
"SI65348705",5551408,10.04.20,"2"
"SI55348706",5551412,22.04.20,"2"
"SI45348707",5551418,25.04.20,"1"
"SI85364271",5551480,24.04.20,"2"
"SI45364268",5551503,03.04.20,"2"
"SI35364269",5552013,04.04.20,"1"
"SI85031988",4977709,27.02.18,"1"
"SI55371342",5552284,07.03.20,"2"
"SI85366534",5552760,14.04.20,"1"
"SI45374212",5552823,23.03.20,"2"
"SI15374208",5552851,18.03.20,"1"
"SI25374207",5552854,15.03.20,"1"
"SI35374206",5552860,15.03.20,"2"
"SI45374205",5552866,15.03.20,"2"
"SI55374204",5552868,12.03.20,"2"
"SI65374203",5552876,10.03.20,"1"
"SI75374202",5552879,09.03.20,"1"
"SI85374201",5552887,09.03.20,"1"
"SI24943765",5553287,17.04.20,"2"
"SI14943766",5553307,17.04.20,"1"
"SI94943768",5553311,21.04.20,"2"
"SI84943769",5553313,23.04.20,"2"
"SI95339931",5553447,08.03.20,"1"
"SI45371343",5553494,08.03.20,"1"
"SI95331067",5553583,08.03.20,"1"
"SI15253264",5554074,30.03.20,"2"
"SI05253265",5554089,30.03.20,"1"
"SI95253266",5554095,30.03.20,"1"
"SI85253267",5554103,01.04.20,"1"
"SI75253268",5554106,01.04.20,"1"
"SI85358063",5554260,01.04.20,"1"
"SI75358064",5554262,01.04.20,"1"
"SI65358065",5554268,25.03.20,"2"
"SI94966185",5028691,17.03.18,"2"
"SI54966189",5041676,03.04.18,"2"
"SI65399581",5554329,05.05.20,"2"
"SI55399582",5554335,05.05.20,"1"
"SI45399583",5554340,06.05.20,"2"
"SI65279517",5554499,27.04.20,"2"
"SI55279518",5554502,28.04.20,"2"
"SI05087499",5069775,10.07.18,"2"
"SI05381425",5554650,03.03.20,"2"
"SI25382125",5537699,20.02.20,"1"
"SI65381429",5554654,20.04.20,"1"
"SI75151207",5554655,18.04.20,"1"
"SI05358779",5554850,09.03.20,"1"
"SI15358778",5554854,09.03.20,"2"
"SI25358753",5554881,09.03.20,"2"
"SI85355280",5555653,20.04.20,"1"
"SI35296625",5555716,30.04.20,"1"
"SI65296622",5555718,25.04.20,"1"
"SI85296620",5555724,20.04.20,"2"
"SI05070369",5160526,12.10.18,"1"
"SI35070359",5091880,02.08.18,"1"
"SI15351960",5555905,07.05.20,"2"
"SI05371347",5556058,10.03.20,"2"
"SI05358755",5556093,10.03.20,"1"
"SI15371346",5556142,10.03.20,"1"
"SI25371345",5556143,10.03.20,"1"
"SI65342008",5556151,10.03.20,"2"
"SI35342070",5556178,10.03.20,"1"
"SI95358756",5556188,10.03.20,"1"
"SI25358777",5556246,10.03.20,"2"
"SI45094556",5054283,24.04.18,"1"
"SI55094562",5058289,30.05.18,"1"
"SI95371348",5556606,11.03.20,"1"
"SI75339933",5556641,11.03.20,"2"
"SI85339932",5556712,11.03.20,"1"
"SI13506061",3138799,26.11.10,"2"
"SI04960092",4984074,12.03.18,"1"
"SI13878201",3197602,28.01.11,"2"
"SI35328858",5557200,12.03.20,"1"
"SI45371202",5557222,13.03.20,"1"
"SI75342069",5557223,12.03.20,"1"
"SI54405354",4313407,08.07.15,"2"
"SI25357697",5557966,25.04.20,"2"
"SI05348622",5558178,09.05.20,"2"
"SI85360332",5558247,13.03.20,"2"
"SI75360333",5558250,13.03.20,"1"
"SI35371203",5558366,13.03.20,"2"
"SI05345430",5558421,13.03.20,"2"
"SI55275198",5558461,13.03.20,"2"
"SI65216170",5558473,13.03.20,"1"
"SI35399584",5558969,10.05.20,"1"
"SI25399585",5558974,11.05.20,"1"
"SI85399022",5559007,13.04.20,"2"
"SI75399023",5559013,13.04.20,"2"
"SI25399011",5559015,27.03.20,"2"
"SI15399005",5559017,17.03.20,"2"
"SI25399004",5559019,15.03.20,"1"
"SI35399003",5559030,14.03.20,"1"
"SI45399002",5559032,13.03.20,"2"
"SI95399021",5559034,11.04.20,"1"
"SI05399020",5559038,07.04.20,"2"
"SI45399019",5559039,07.04.20,"1"
"SI55399018",5559040,07.04.20,"1"
"SI65399017",5559041,06.04.20,"2"
"SI85399015",5559057,03.04.20,"1"
"SI95399014",5559058,31.03.20,"1"
"SI05399013",5559059,31.03.20,"2"
"SI15399012",5559060,30.03.20,"2"
"SI35399010",5559061,27.03.20,"1"
"SI75399009",5559063,24.03.20,"2"
"SI95399007",5559067,20.03.20,"2"
"SI75282381",5559114,03.05.20,"1"
"SI85282380",5559116,29.04.20,"1"
"SI25282379",5559118,29.04.20,"1"
"SI35282378",5559119,25.04.20,"2"
"SI45282377",5559121,20.04.20,"1"
"SI55282376",5559123,20.04.20,"2"
"SI65282375",5559126,16.04.20,"1"
"SI35342049",5559329,02.05.20,"1"
"SI95342050",5559330,01.05.20,"1"
"SI85342051",5559331,01.05.20,"1"
"SI55342023",5559332,23.04.20,"2"
"SI75342052",5559333,22.04.20,"1"
"SI65342053",5559334,16.04.20,"1"
"SI75342021",5559336,14.04.20,"2"
"SI55342054",5559337,10.04.20,"1"
"SI85342020",5559338,10.04.20,"2"
"SI25342019",5559339,10.04.20,"2"
"SI35342018",5559340,09.04.20,"2"
"SI45342017",5559341,08.04.20,"2"
"SI45342055",5559342,07.04.20,"1"
"SI25342057",5559343,07.04.20,"1"
"SI55342016",5559344,06.04.20,"2"
"SI35342056",5559345,04.04.20,"1"
"SI65342015",5559346,30.03.20,"2"
"SI15342058",5559347,29.03.20,"1"
"SI05342059",5559348,28.03.20,"1"
"SI75342014",5559349,25.03.20,"2"
"SI85342013",5559350,24.03.20,"2"
"SI95342012",5559351,22.03.20,"2"
"SI65342060",5559352,22.03.20,"1"
"SI55342061",5559353,22.03.20,"1"
"SI45342062",5559354,21.03.20,"1"
"SI35342063",5559356,21.03.20,"1"
"SI05342011",5559357,18.03.20,"2"
"SI25342064",5559358,17.03.20,"1"
"SI15342065",5559359,16.03.20,"1"
"SI15342010",5559360,15.03.20,"2"
"SI05342066",5559361,14.03.20,"1"
"SI95342067",5558340,13.03.20,"1"
"SI85342068",5557178,12.03.20,"1"
"SI55342009",5556755,11.03.20,"2"
"SI14278381",3787165,11.06.13,"2"
"SI95371355",5559502,14.03.20,"2"
"SI15371353",5559505,14.03.20,"2"
"SI05371354",5559613,14.03.20,"1"
"SI25371352",5559619,14.03.20,"2"
"SI45337006",5559984,08.05.20,"1"
"SI65391497",5560055,01.05.20,"2"
"SI55391498",5560057,05.05.20,"2"
"SI05381913",5560224,22.04.20,"1"
"SI85381915",5560228,02.05.20,"2"
"SI95381914",5560237,03.05.20,"2"
"SI85348624",5560427,12.05.20,"2"
"SI15218971",5241918,24.02.19,"2"
"SI55219033",5252873,06.03.19,"2"
"SI55219040",5252879,15.03.19,"2"
"SI45219041",5252882,17.03.19,"2"
"SI15219044",5252884,22.03.19,"1"
"SI74945384",4836572,31.07.17,"2"
"SI95378888",5560512,12.05.20,"1"
"SI85164404",5560646,15.03.20,"1"
"SI85371356",5560696,15.03.20,"1"
"SI25371204",5560747,15.03.20,"2"
"SI05391376",5560831,15.03.20,"2"
"PL005265436182",4427042,25.03.15,"2"
"SI44816308",4694962,02.02.17,"2"
"SI35323932",5561252,01.05.20,"2"
"SI15323934",5561256,06.05.20,"1"
"SI75018380",5561276,24.04.20,"1"
"SI25337008",5561344,12.05.20,"2"
"SI55054119",5024372,20.04.18,"1"
"SI85374218",5561441,30.04.20,"1"
"SI35276177",5561509,29.03.20,"2"
"SI25276178",5561511,27.03.20,"2"
"SI15276179",5561514,25.03.20,"2"
"SI45196232",5561556,24.04.20,"2"
"SI75379788",5561562,10.05.20,"2"
"SI35196233",5561604,26.04.20,"1"
"SI55196231",5561609,24.04.20,"2"
"SI35381453",5561727,06.05.20,"2"
"SI45330360",5561784,16.03.20,"2"
"SI35178718",5561915,14.03.20,"2"
"SI15371205",5561944,16.03.20,"2"
"SI75391946",5562489,05.05.20,"1"
"SI25321591",5562701,30.04.20,"1"
"SI15321592",5562703,04.05.20,"2"
"SI05321593",5562705,08.05.20,"2"
"SI84636542",5492599,14.12.19,"1"
"SI84636535",5562926,29.03.20,"1"
